,Artist_followers,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,Top50_dummy
33,3586162.0,7.0,18.0,0.448,0.72,7.0,-3.954,1.0,0.0332,0.0427,0.000292,0.614,0.361,157.919,195000.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,1575881.0,1.0,18.0,0.579,0.705,6.0,-4.911,0.0,0.0339,0.0273,0.0,0.0704,0.761,116.173,201693.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,4454166.0,1.0,1.0,0.79,0.629,8.0,-4.055,1.0,0.142,0.182,7.06e-06,0.338,0.267,170.023,169620.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,5372519.0,2.0,13.0,0.821,0.636,7.0,-6.038,0.0,0.0899,0.288,0.0,0.104,0.4,142.008,162268.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,14303985.0,7.0,14.0,0.513,0.648,5.0,-7.714,0.0,0.0994,0.00739,4.87e-05,0.176,0.497,169.743,207966.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,11440791.0,10.0,14.0,0.387,0.352,2.0,-9.77,1.0,0.0353,0.624,3.81e-05,0.112,0.113,107.892,349347.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,2441830.0,1.0,1.0,0.54,0.77,1.0,-3.981,1.0,0.389,0.194,2.74e-05,0.372,0.565,159.494,204000.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,22910410.0,5.0,11.0,0.746,0.251,11.0,-16.169,0.0,0.259,0.782,0.00203,0.106,0.18,139.999,120027.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,220967.0,1.0,1.0,0.68,0.826,5.0,-2.561,1.0,0.27,0.562,0.0,0.254,0.804,146.95,248937.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,3088219.0,3.0,10.0,0.721,0.722,8.0,-3.56,1.0,0.0577,0.025,0.0,0.0889,0.112,135.118,216467.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,1575881.0,18.0,19.0,0.451,0.669,10.0,-9.033,1.0,0.0651,0.0267,0.0,0.153,0.523,169.632,272133.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
44,5502398.0,7.0,14.0,0.841,0.492,5.0,-7.051,1.0,0.227,0.159,7.27e-05,0.0803,0.279,135.032,165773.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,52571724.0,9.0,15.0,0.568,0.656,8.0,-5.413,1.0,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
46,13266070.0,1.0,1.0,0.625,0.811,0.0,-5.183,1.0,0.0659,0.0173,0.0,0.16,0.532,144.994,205485.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47,20814678.0,1.0,1.0,0.754,0.779,1.0,-3.288,0.0,0.0387,0.063,2.81e-05,0.0758,0.41,116.003,184172.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,5184928.0,6.0,20.0,0.81,0.55,2.0,-7.46,0.0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,4514676.0,14.0,14.0,0.745,0.646,6.0,-6.987,0.0,0.17,0.157,0.0,0.338,0.46,79.993,203908.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
50,39214943.0,1.0,17.0,0.566,0.438,0.0,-7.564,0.0,0.0367,0.809,0.0,0.212,0.692,117.127,136907.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
51,16711265.0,1.0,10.0,0.574,0.913,6.0,-4.793,0.0,0.133,0.061,0.00158,0.156,0.423,115.728,208400.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
52,3747160.0,22.0,23.0,0.522,0.659,6.0,-6.016,1.0,0.0304,0.307,0.0,0.102,0.355,141.996,224987.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,3283528.0,1.0,1.0,0.586,0.32,0.0,-12.788,1.0,0.0289,0.637,0.00202,0.128,0.437,115.808,192459.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,7838718.0,1.0,21.0,0.778,0.727,1.0,-6.115,0.0,0.0837,0.0212,0.0,0.101,0.218,119.972,152263.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,18439913.0,4.0,12.0,0.402,0.754,8.0,-4.837,1.0,0.0432,0.143,0.0,0.358,0.621,108.17,191248.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2371258.0,1.0,1.0,0.867,0.744,2.0,-5.171,1.0,0.227,0.268,0.0,0.0713,0.645,84.005,173288.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,106823.0,1.0,7.0,0.752,0.375,6.0,-10.157,0.0,0.204,0.533,0.0,0.175,0.591,129.995,147673.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
58,27701635.0,1.0,3.0,0.512,0.452,2.0,-8.991,1.0,0.0292,0.775,0.0818,0.065,0.235,124.103,258533.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,6843219.0,4.0,17.0,0.696,0.543,11.0,-6.164,1.0,0.0489,0.308,0.0,0.0939,0.479,107.969,246880.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,19152566.0,1.0,1.0,0.911,0.637,8.0,-8.381,1.0,0.447,0.0409,3.68e-05,0.238,0.66,149.996,156882.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
61,25562055.0,5.0,14.0,0.356,0.567,0.0,-7.011,0.0,0.0798,0.0861,0.0,0.137,0.109,135.553,242253.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62,5045736.0,1.0,22.0,0.767,0.884,2.0,-3.674,1.0,0.161,0.028,0.0,0.103,0.717,123.01,208238.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
63,322897.0,1.0,1.0,0.657,0.703,1.0,-3.402,1.0,0.0753,0.222,0.0,0.256,0.338,122.381,214693.0,4.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4447390.0,6.0,10.0,0.633,0.793,5.0,-6.847,0.0,0.182,0.148,0.0,0.867,0.761,109.093,193702.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
